,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,credits_group,code_module,code_presentation,id_student,gender_f,gender_m,disability_n,disability_y,highest_education_a_level_or_equivalent,highest_education_he_qualification,highest_education_lower_than_a_level,highest_education_no_formal_quals,highest_education_post_graduate_qualification,region_east_anglian_region,region_east_midlands_region,region_ireland,region_london_region,region_north_region,region_north_western_region,region_scotland,region_south_east_region,region_south_region,region_south_west_region,region_wales,region_west_midlands_region,region_yorkshire_region,imd_band_0-10,imd_band_10-20,imd_band_20-30,imd_band_30-40,imd_band_40-50,imd_band_50-60,imd_band_60-70,imd_band_70-80,imd_band_80-90,imd_band_90-100,age_band_0-35,age_band_35-55,age_band_over55,studied_credits_30,studied_credits_60,studied_credits_70,studied_credits_75,studied_credits_90,studied_credits_105,studied_credits_120,studied_credits_130,studied_credits_135,studied_credits_150,studied_credits_165,studied_credits_180,studied_credits_195,studied_credits_210,studied_credits_220,studied_credits_225,studied_credits_240,studied_credits_250,studied_credits_270,studied_credits_300,studied_credits_325,studied_credits_330,final_result_distinction,final_result_fail,final_result_pass,final_result_withdrawn,num_of_prev_attempts_0,num_of_prev_attempts_1,num_of_prev_attempts_2,num_of_prev_attempts_3,num_of_prev_attempts_4,num_of_prev_attempts_5,num_of_prev_attempts_6,group_studied_credits_0-29,group_studied_credits_30-59,group_studied_credits_60-89,group_studied_credits_90-119,group_studied_credits_120-149,group_studied_credits_150over
534,BBB,2013B,511459,f,scotland,lower_than_a_level,10-20,35-55,1,120,n,pass,120-149,BBB,2013B,511459,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
535,BBB,2013B,511474,f,north_western_region,lower_than_a_level,20-30,0-35,2,120,n,fail,120-149,BBB,2013B,511474,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
536,BBB,2013B,511515,f,scotland,lower_than_a_level,30-40,35-55,0,120,n,fail,120-149,BBB,2013B,511515,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
537,BBB,2013B,511524,f,yorkshire_region,lower_than_a_level,40-50,0-35,0,60,n,pass,60-89,BBB,2013B,511524,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
538,BBB,2013B,511527,f,south_region,a_level_or_equivalent,60-70,0-35,0,60,y,fail,60-89,BBB,2013B,511527,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
539,BBB,2013B,511693,f,south_west_region,a_level_or_equivalent,30-40,0-35,0,60,n,pass,60-89,BBB,2013B,511693,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
540,BBB,2013B,512070,f,london_region,a_level_or_equivalent,20-30,0-35,0,120,n,fail,120-149,BBB,2013B,512070,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
541,BBB,2013B,512180,f,wales,lower_than_a_level,0-10,0-35,0,120,y,fail,120-149,BBB,2013B,512180,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
542,BBB,2013B,512242,f,south_region,lower_than_a_level,70-80,35-55,0,60,n,fail,60-89,BBB,2013B,512242,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
543,BBB,2013B,512805,f,west_midlands_region,lower_than_a_level,0-10,0-35,1,120,n,fail,120-149,BBB,2013B,512805,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
544,BBB,2013B,512883,f,wales,lower_than_a_level,20-30,0-35,1,120,n,withdrawn,120-149,BBB,2013B,512883,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
545,BBB,2013B,512911,f,yorkshire_region,lower_than_a_level,0-10,0-35,0,120,n,fail,120-149,BBB,2013B,512911,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
546,BBB,2013B,512929,f,wales,a_level_or_equivalent,40-50,35-55,0,60,n,pass,60-89,BBB,2013B,512929,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
547,BBB,2013B,512995,f,west_midlands_region,a_level_or_equivalent,10-20,0-35,0,60,n,pass,60-89,BBB,2013B,512995,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
548,BBB,2013B,513093,f,east_anglian_region,a_level_or_equivalent,90-100,0-35,0,120,n,pass,120-149,BBB,2013B,513093,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
549,BBB,2013B,513210,f,london_region,lower_than_a_level,30-40,35-55,1,120,y,withdrawn,120-149,BBB,2013B,513210,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
550,BBB,2013B,513315,f,north_western_region,lower_than_a_level,10-20,0-35,0,60,n,pass,60-89,BBB,2013B,513315,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
551,BBB,2013B,513733,f,north_western_region,a_level_or_equivalent,10-20,35-55,0,60,n,fail,60-89,BBB,2013B,513733,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
552,BBB,2013B,513757,f,london_region,a_level_or_equivalent,30-40,35-55,1,120,n,pass,120-149,BBB,2013B,513757,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
553,BBB,2013B,513881,f,yorkshire_region,lower_than_a_level,40-50,0-35,0,60,n,withdrawn,60-89,BBB,2013B,513881,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
554,BBB,2013B,514140,m,wales,lower_than_a_level,50-60,35-55,0,120,n,pass,120-149,BBB,2013B,514140,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
555,BBB,2013B,514981,f,west_midlands_region,a_level_or_equivalent,60-70,0-35,1,120,n,fail,120-149,BBB,2013B,514981,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
556,BBB,2013B,514987,f,west_midlands_region,a_level_or_equivalent,0-10,0-35,1,120,n,pass,120-149,BBB,2013B,514987,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
557,BBB,2013B,515035,f,south_region,lower_than_a_level,0-10,0-35,0,60,n,fail,60-89,BBB,2013B,515035,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
558,BBB,2013B,515105,f,london_region,lower_than_a_level,10-20,35-55,0,60,n,fail,60-89,BBB,2013B,515105,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
559,BBB,2013B,515311,f,west_midlands_region,a_level_or_equivalent,20-30,0-35,1,120,y,pass,120-149,BBB,2013B,515311,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
560,BBB,2013B,515474,f,wales,a_level_or_equivalent,30-40,0-35,0,60,n,pass,60-89,BBB,2013B,515474,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
561,BBB,2013B,515497,f,london_region,a_level_or_equivalent,0-10,0-35,0,120,n,pass,120-149,BBB,2013B,515497,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
562,BBB,2013B,515959,f,london_region,a_level_or_equivalent,50-60,0-35,0,60,n,pass,60-89,BBB,2013B,515959,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
563,BBB,2013B,516057,f,south_east_region,a_level_or_equivalent,50-60,0-35,0,60,y,pass,60-89,BBB,2013B,516057,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
564,BBB,2013B,516432,m,london_region,lower_than_a_level,0-10,35-55,1,195,n,pass,150over,BBB,2013B,516432,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
565,BBB,2013B,516456,f,south_west_region,a_level_or_equivalent,40-50,0-35,0,150,n,pass,150over,BBB,2013B,516456,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
566,BBB,2013B,516475,f,east_anglian_region,a_level_or_equivalent,50-60,0-35,0,60,n,pass,60-89,BBB,2013B,516475,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
567,BBB,2013B,516495,f,south_west_region,lower_than_a_level,70-80,0-35,0,120,n,fail,120-149,BBB,2013B,516495,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
568,BBB,2013B,516529,f,wales,he_qualification,70-80,35-55,0,60,n,distinction,60-89,BBB,2013B,516529,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
569,BBB,2013B,516841,f,scotland,lower_than_a_level,60-70,0-35,1,120,n,pass,120-149,BBB,2013B,516841,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
570,BBB,2013B,517043,f,west_midlands_region,no_formal_quals,10-20,0-35,1,120,n,pass,120-149,BBB,2013B,517043,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
571,BBB,2013B,517474,f,ireland,lower_than_a_level,30-40,0-35,0,90,n,pass,90-119,BBB,2013B,517474,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
572,BBB,2013B,517617,f,east_midlands_region,a_level_or_equivalent,30-40,0-35,0,120,n,pass,120-149,BBB,2013B,517617,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
573,BBB,2013B,517778,f,east_midlands_region,a_level_or_equivalent,20-30,0-35,0,60,n,distinction,60-89,BBB,2013B,517778,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
574,BBB,2013B,517853,f,west_midlands_region,lower_than_a_level,10-20,35-55,1,120,n,fail,120-149,BBB,2013B,517853,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
575,BBB,2013B,517890,f,south_west_region,a_level_or_equivalent,30-40,0-35,0,60,n,distinction,60-89,BBB,2013B,517890,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
576,BBB,2013B,518189,f,south_east_region,lower_than_a_level,10-20,0-35,0,120,n,pass,120-149,BBB,2013B,518189,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
577,BBB,2013B,518469,m,ireland,lower_than_a_level,40-50,0-35,0,60,n,fail,60-89,BBB,2013B,518469,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
578,BBB,2013B,518876,f,wales,lower_than_a_level,50-60,0-35,0,150,n,pass,150over,BBB,2013B,518876,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
579,BBB,2013B,518879,f,east_midlands_region,lower_than_a_level,60-70,35-55,0,60,y,pass,60-89,BBB,2013B,518879,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
580,BBB,2013B,518904,f,south_east_region,lower_than_a_level,60-70,0-35,0,60,n,fail,60-89,BBB,2013B,518904,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
581,BBB,2013B,518970,m,north_western_region,a_level_or_equivalent,10-20,0-35,1,120,n,pass,120-149,BBB,2013B,518970,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
582,BBB,2013B,519012,f,wales,lower_than_a_level,50-60,0-35,1,120,n,fail,120-149,BBB,2013B,519012,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
583,BBB,2013B,519222,f,wales,a_level_or_equivalent,80-90,0-35,1,120,n,pass,120-149,BBB,2013B,519222,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
584,BBB,2013B,519387,f,london_region,a_level_or_equivalent,30-40,0-35,0,60,n,fail,60-89,BBB,2013B,519387,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
585,BBB,2013B,519602,f,west_midlands_region,lower_than_a_level,20-30,0-35,0,60,y,pass,60-89,BBB,2013B,519602,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
586,BBB,2013B,519800,f,wales,lower_than_a_level,70-80,35-55,1,120,n,pass,120-149,BBB,2013B,519800,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
587,BBB,2013B,520836,m,ireland,lower_than_a_level,60-70,0-35,0,60,n,pass,60-89,BBB,2013B,520836,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
588,BBB,2013B,521096,f,ireland,lower_than_a_level,70-80,0-35,0,120,n,pass,120-149,BBB,2013B,521096,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
589,BBB,2013B,521394,f,ireland,lower_than_a_level,0-10,0-35,1,120,n,pass,120-149,BBB,2013B,521394,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
590,BBB,2013B,521430,f,london_region,a_level_or_equivalent,0-10,0-35,0,60,n,distinction,60-89,BBB,2013B,521430,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
591,BBB,2013B,521764,f,london_region,a_level_or_equivalent,10-20,35-55,0,60,n,pass,60-89,BBB,2013B,521764,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
592,BBB,2013B,521903,f,south_west_region,lower_than_a_level,70-80,0-35,1,120,y,fail,120-149,BBB,2013B,521903,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
593,BBB,2013B,522090,f,east_midlands_region,a_level_or_equivalent,10-20,0-35,0,60,n,pass,60-89,BBB,2013B,522090,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
594,BBB,2013B,522249,f,south_west_region,lower_than_a_level,40-50,35-55,0,60,n,pass,60-89,BBB,2013B,522249,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
595,BBB,2013B,522373,f,north_western_region,a_level_or_equivalent,20-30,0-35,0,120,n,pass,120-149,BBB,2013B,522373,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
596,BBB,2013B,522383,f,wales,lower_than_a_level,0-10,0-35,1,120,y,fail,120-149,BBB,2013B,522383,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
